household_key,total_sales,total_baskets,total_purchase_days,first_purchase_day,last_purchase_day,coupon_discount_abs,deal_discount_abs,coupon_sales,deal_sales,coupon_baskets,deal_baskets,first_coupon_day,last_coupon_day,coupon_redemptions,redeemed_campaigns,coupon_user_flag,coupon_dependency_ratio,deal_dependency_ratio,pre_90d_sales,post_30d_sales,post_30d_baskets,post_60d_sales,post_60d_baskets,post_90d_sales,post_90d_baskets,full_price_post_90d_sales,deal_post_90d_sales,available_post_days,post_coupon_repeat_flag,full_price_after_coupon_flag,deal_only_after_coupon_flag,post_90d_incremental_vs_pre_90d,subsidy_efficiency,segment,recency_days,frequency_baskets,monetary_sales,avg_basket_value,deal_strategy_recommendation
2481,5403.5,148,136,116,710,62.88,1170.54,187.03,3732.15,22.0,141,458.0,605.0,3.0,2.0,True,0.034613,0.690691,569.54,247.65,8.0,484.62,15.0,823.99,26.0,255.71,568.28,253.0,True,True,False,254.45,4.046597,Champions,1,148,5403.5,36.510135,Keep Deal
867,6088.84,182,149,31,711,152.07,951.06,448.15,3425.22,32.0,161,529.0,642.0,6.0,2.0,True,0.073602,0.562541,555.36,274.82,5.0,581.19,14.0,801.01,22.0,329.42,471.59,182.0,True,True,False,245.65,1.615374,Champions,0,182,6088.84,33.455165,Keep Deal
1677,12559.61,193,171,15,704,24.6,1838.03,79.98,5399.93,20.0,168,416.0,522.0,5.0,2.0,True,0.006368,0.429944,1660.98,605.64,9.0,1210.82,20.0,1906.23,32.0,1017.28,888.95,295.0,True,True,False,245.25,9.969512,Loyal Customers,7,193,12559.61,65.075699,Keep Deal
631,9277.72,483,381,29,711,37.71,1519.9,50.45,5504.22,13.0,419,606.0,606.0,1.0,1.0,True,0.005438,0.593273,1214.55,333.17,23.0,1143.97,47.0,1459.71,65.0,710.59,749.12,105.0,True,True,False,245.16,6.501193,Champions,0,483,9277.72,19.20853,Keep Deal
1753,2964.05,456,279,95,711,10.94,427.23,14.0,1757.75,10.0,356,459.0,460.0,2.0,1.0,True,0.004723,0.593023,415.28,349.29,37.0,542.87,66.0,659.24,103.0,282.19,377.05,252.0,True,True,False,243.96,22.299817,Champions,0,456,2964.05,6.50011,Keep Deal
1534,8449.68,313,257,105,708,167.32,1201.0,335.99,4705.61,61.0,272,415.0,684.0,15.0,4.0,True,0.039764,0.556898,1226.69,582.91,24.0,912.97,40.0,1465.34,63.0,698.87,766.47,296.0,True,True,False,238.65,1.426309,Champions,3,313,8449.68,26.995783,Keep Deal
443,2644.21,103,93,70,711,35.15,750.5,47.16,1409.11,9.0,90,467.0,467.0,2.0,1.0,True,0.017835,0.532904,306.31,136.27,4.0,391.17,16.0,544.85,22.0,289.54,255.31,244.0,True,True,False,238.54,6.786344,Loyal Customers,0,103,2644.21,25.671942,Keep Deal
208,4296.33,140,129,49,701,203.55,1350.13,533.58,2636.66,64.0,128,427.0,654.0,6.0,3.0,True,0.124194,0.613701,545.18,177.33,6.0,498.15,15.0,783.08,23.0,355.11,427.97,284.0,True,True,False,237.9,1.168755,At Risk High Value,10,140,4296.33,30.688071,Keep Deal
77,6227.1,87,86,5,710,33.0,1293.28,108.74,3244.55,18.0,77,601.0,601.0,1.0,1.0,True,0.017462,0.521037,723.39,245.76,3.0,454.2,8.0,959.95,13.0,438.94,521.01,110.0,True,True,False,236.56,7.168485,Potential Loyalists,1,87,6227.1,71.575862,Keep Deal
125,10601.5,358,278,12,704,156.5,2101.71,298.1,6740.17,57.0,320,417.0,417.0,2.0,1.0,True,0.028119,0.635775,1151.75,742.9,20.0,1046.55,29.0,1380.23,43.0,250.29,1129.94,294.0,True,True,False,228.48,1.459936,Loyal Customers,7,358,10601.5,29.613128,Keep Deal
2342,5934.36,196,159,97,711,49.43,1143.91,191.93,4304.58,29.0,180,593.0,607.0,2.0,1.0,True,0.032342,0.725365,705.15,285.78,8.0,696.45,19.0,933.52,31.0,321.01,612.51,118.0,True,True,False,228.37,4.620069,Champions,0,196,5934.36,30.277347,Keep Deal
1130,6563.15,362,249,1,711,79.25,1701.41,185.8,3421.09,28.0,298,606.0,606.0,1.0,1.0,True,0.02831,0.521257,687.61,165.63,10.0,441.07,25.0,915.39,39.0,431.51,483.88,105.0,True,True,False,227.78,2.874196,Champions,0,362,6563.15,18.130249,Keep Deal
1423,1695.76,189,152,109,698,1.0,221.83,3.04,954.56,1.0,114,517.0,549.0,2.0,1.0,True,0.001793,0.56291,256.7,120.23,7.0,351.7,14.0,477.93,19.0,201.71,276.22,194.0,True,True,False,221.23,221.23,At Risk High Value,13,189,1695.76,8.972275,Keep Deal
2370,5307.52,172,140,94,709,226.28,2163.53,596.72,4213.97,59.0,151,438.0,639.0,8.0,3.0,True,0.112429,0.793962,726.66,300.78,13.0,625.83,23.0,942.13,34.0,176.03,766.1,273.0,True,True,False,215.47,0.952227,Champions,2,172,5307.52,30.857674,Keep Deal
2421,8749.76,81,78,44,705,102.67,1835.23,244.67,4620.68,38.0,78,451.0,610.0,7.0,4.0,True,0.027963,0.528092,697.76,161.46,3.0,585.13,7.0,909.09,11.0,447.0,462.09,260.0,True,True,False,211.33,2.058342,Big Spenders,6,81,8749.76,108.021728,Keep Deal
2234,7971.57,192,169,59,710,28.13,1296.69,29.76,3932.2,16.0,182,610.0,623.0,3.0,1.0,True,0.003733,0.493278,1299.05,534.6,11.0,1042.12,28.0,1496.52,40.0,743.65,752.87,101.0,True,True,False,197.47,7.019908,Champions,1,192,7971.57,41.518594,Keep Deal
968,9805.11,167,157,35,711,14.29,2090.2,14.73,4730.11,10.0,139,508.0,508.0,1.0,1.0,True,0.001502,0.482413,1189.02,461.42,6.0,886.19,12.0,1383.03,19.0,684.74,698.29,203.0,True,True,False,194.01,13.576627,Champions,0,167,9805.11,58.713234,Keep Deal
1732,3427.3,98,87,107,703,34.8,631.93,127.44,1801.3,16.0,93,533.0,533.0,1.0,1.0,True,0.037184,0.525574,390.73,132.51,3.0,374.0,11.0,576.77,19.0,267.74,309.03,178.0,True,True,False,186.04,5.345977,Needs Attention,8,98,3427.3,34.972449,Keep Deal
1726,8131.91,182,138,52,711,253.34,1109.37,820.8,4423.64,57.0,163,244.0,656.0,27.0,6.0,True,0.100936,0.543985,681.13,353.21,8.0,644.37,17.0,866.49,23.0,358.94,507.55,467.0,True,True,False,185.36,0.731665,Champions,0,182,8131.91,44.680824,Keep Deal
1923,4870.31,167,141,51,706,24.3,457.1,58.67,2538.84,6.0,136,298.0,463.0,7.0,2.0,True,0.012046,0.521289,410.38,171.3,11.0,286.15,18.0,585.87,26.0,273.93,311.94,413.0,True,True,False,175.49,7.221811,Loyal Customers,5,167,4870.31,29.163533,Keep Deal
1529,9025.51,244,184,91,707,173.62,1769.36,525.41,5505.63,41.0,203,424.0,624.0,19.0,6.0,True,0.058214,0.610008,1195.57,416.64,12.0,848.95,24.0,1370.98,42.0,419.71,951.27,287.0,True,True,False,175.41,1.01031,Loyal Customers,4,244,9025.51,36.989795,Keep Deal
2496,4339.66,63,49,117,683,64.0,1179.09,183.09,2671.71,20.0,60,424.0,610.0,11.0,3.0,True,0.04219,0.61565,517.87,187.96,5.0,593.16,11.0,688.05,12.0,321.01,367.04,287.0,True,True,False,170.18,2.659062,At Risk High Value,28,63,4339.66,68.883492,Keep Deal
1421,5535.2,218,195,14,711,33.69,1280.41,68.64,4331.53,24.0,215,344.0,662.0,14.0,5.0,True,0.012401,0.782543,553.89,306.93,10.0,508.37,18.0,723.58,25.0,154.49,569.09,367.0,True,True,False,169.69,5.036806,Champions,0,218,5535.2,25.390826,Keep Deal
105,4591.67,169,130,8,710,36.98,1351.3,85.7,2610.49,22.0,139,591.0,591.0,8.0,1.0,True,0.018664,0.568527,219.43,99.53,8.0,161.24,17.0,389.03,33.0,170.65,218.38,120.0,True,True,False,169.6,4.586263,Champions,1,169,4591.67,27.169645,Keep Deal
397,6161.99,248,193,104,706,30.1,909.93,109.15,3043.37,17.0,208,415.0,639.0,7.0,3.0,True,0.017713,0.493894,690.88,320.53,14.0,573.02,23.0,856.07,31.0,433.48,422.59,296.0,True,True,False,165.19,5.48804,Loyal Customers,5,248,6161.99,24.846734,Keep Deal
2057,3150.45,125,107,102,711,14.19,723.26,24.4,2132.45,9.0,101,537.0,537.0,1.0,1.0,True,0.007745,0.676872,394.85,222.28,8.0,410.09,18.0,552.03,22.0,193.04,358.99,174.0,True,True,False,157.18,11.076815,Champions,0,125,3150.45,25.2036,Keep Deal
896,5274.46,112,103,51,706,39.39,1524.48,99.68,3636.74,14.0,108,312.0,312.0,1.0,1.0,True,0.018899,0.6895,788.8,317.99,8.0,753.71,14.0,944.3,21.0,325.71,618.59,399.0,True,True,False,155.5,3.947702,Loyal Customers,5,112,5274.46,47.093393,Keep Deal
2217,4430.01,192,170,81,708,29.49,1124.51,49.96,2493.44,16.0,177,505.0,520.0,2.0,1.0,True,0.011278,0.562852,474.9,160.2,11.0,387.64,21.0,627.72,32.0,239.61,388.11,206.0,True,True,False,152.82,5.182096,Champions,3,192,4430.01,23.072969,Keep Deal
1356,2239.34,86,82,12,705,2.0,412.45,1.34,975.88,2.0,64,421.0,421.0,1.0,1.0,True,0.000598,0.435789,279.0,159.29,8.0,375.19,16.0,431.03,19.0,230.98,200.05,290.0,True,True,False,152.03,76.015,Needs Attention,6,86,2239.34,26.038837,Keep Deal
2123,4332.45,59,59,118,710,18.0,901.69,35.5,1749.29,6.0,58,505.0,590.0,10.0,2.0,True,0.008194,0.403765,566.74,232.04,3.0,430.69,5.0,717.17,8.0,410.46,306.71,206.0,True,True,False,150.43,8.357222,Potential Loyalists,1,59,4332.45,73.431356,Keep Deal
2331,5903.55,103,89,17,697,101.44,1691.22,233.94,4327.33,26.0,97,343.0,505.0,3.0,2.0,True,0.039627,0.733005,592.84,177.13,4.0,507.36,12.0,742.71,16.0,157.68,585.03,368.0,True,True,False,149.87,1.477425,At Risk High Value,14,103,5903.55,57.316019,Keep Deal
2200,8673.11,197,180,7,706,67.45,2157.36,149.3,5725.79,32.0,183,327.0,633.0,20.0,6.0,True,0.017214,0.660177,876.87,255.87,6.0,680.73,16.0,1024.32,23.0,327.96,696.36,384.0,True,True,False,147.45,2.186064,Loyal Customers,5,197,8673.11,44.025939,Keep Deal
2084,2937.95,132,112,100,705,9.0,826.94,10.78,1740.64,7.0,106,518.0,612.0,2.0,2.0,True,0.003669,0.592468,593.56,127.6,5.0,396.84,20.0,738.83,31.0,317.29,421.54,193.0,True,True,False,145.27,16.141111,Loyal Customers,6,132,2937.95,22.257197,Keep Deal
699,10353.0,150,124,60,706,21.99,1239.44,78.04,5170.02,13.0,145,337.0,337.0,1.0,1.0,True,0.007538,0.499374,1279.96,411.06,6.0,950.42,17.0,1424.87,26.0,564.46,860.41,374.0,True,True,False,144.91,6.589814,Loyal Customers,5,150,10353.0,69.02,Keep Deal
2500,5486.16,113,99,79,708,111.41,1069.82,409.65,3309.57,33.0,108,449.0,624.0,3.0,2.0,True,0.07467,0.603258,825.2,351.7,9.0,677.34,14.0,969.18,22.0,270.62,698.56,262.0,True,True,False,143.98,1.292344,Champions,3,113,5486.16,48.550088,Keep Deal
215,1672.66,142,127,62,711,8.0,316.66,26.25,916.66,7.0,110,529.0,529.0,2.0,1.0,True,0.015694,0.548025,207.73,92.65,8.0,189.61,17.0,346.88,30.0,181.59,165.29,182.0,True,True,False,139.15,17.39375,Loyal Customers,0,142,1672.66,11.779296,Keep Deal
2244,5477.2,324,209,40,711,99.68,1487.56,109.39,3116.23,14.0,290,368.0,368.0,1.0,1.0,True,0.019972,0.568946,677.05,343.69,19.0,583.81,31.0,815.68,46.0,322.31,493.37,343.0,True,True,False,138.63,1.39075,Champions,0,324,5477.2,16.904938,Keep Deal
909,12414.56,713,335,67,711,164.96,2179.01,185.11,8126.24,47.0,563,592.0,592.0,1.0,1.0,True,0.014911,0.654573,695.22,106.67,2.0,556.21,11.0,833.09,15.0,288.18,544.91,119.0,True,True,False,137.87,0.835778,Champions,0,713,12414.56,17.411725,Keep Deal
1717,1757.9,88,85,59,711,8.25,680.39,17.47,1290.36,5.0,81,609.0,609.0,2.0,1.0,True,0.009938,0.734035,240.33,82.52,5.0,300.0,14.0,376.57,18.0,109.32,267.25,102.0,True,True,False,136.24,16.513939,Potential Loyalists,0,88,1757.9,19.976136,Keep Deal
251,2268.51,83,73,26,703,3.0,481.52,6.39,1260.26,2.0,66,597.0,597.0,2.0,1.0,True,0.002817,0.555545,147.79,1.99,1.0,108.54,5.0,274.15,10.0,131.43,142.72,114.0,True,True,False,126.36,42.12,Needs Attention,8,83,2268.51,27.331446,Keep Deal
503,4723.8,151,141,91,710,13.27,794.41,6.82,2157.02,10.0,133,530.0,530.0,3.0,1.0,True,0.001444,0.456628,594.71,184.77,5.0,450.45,15.0,719.88,22.0,308.75,411.13,181.0,True,True,False,125.17,9.432555,Champions,1,151,4723.8,31.283444,Keep Deal
949,5799.97,134,119,116,707,52.28,880.56,94.71,3399.84,16.0,127,525.0,525.0,3.0,1.0,True,0.016329,0.586182,471.2,269.99,8.0,506.5,13.0,596.04,17.0,193.35,402.69,186.0,True,True,False,124.84,2.387911,Loyal Customers,4,134,5799.97,43.283358,Keep Deal
877,3355.07,63,56,89,700,123.33,569.67,444.01,1842.55,17.0,55,418.0,628.0,10.0,3.0,True,0.13234,0.549184,382.52,188.45,3.0,390.8,6.0,507.02,7.0,234.18,272.84,293.0,True,True,False,124.5,1.009487,At Risk High Value,11,63,3355.07,53.255079,Keep Deal
600,5520.3,166,128,55,711,199.73,1565.01,420.84,3654.48,45.0,149,506.0,675.0,5.0,3.0,True,0.076235,0.662007,817.6,351.2,8.0,623.16,21.0,934.58,29.0,353.16,581.42,205.0,True,True,False,116.98,0.585691,Champions,0,166,5520.3,33.254819,Keep Deal
2448,9300.73,205,187,9,705,455.93,2776.07,1301.66,5742.06,111.0,191,312.0,684.0,10.0,5.0,True,0.139952,0.617377,849.22,464.94,6.0,602.22,8.0,965.79,13.0,310.68,655.11,399.0,True,True,False,116.57,0.255675,Loyal Customers,6,205,9300.73,45.369415,Keep Deal
1419,7634.57,524,388,68,711,265.89,2379.5,443.02,4852.08,136.0,469,600.0,621.0,8.0,2.0,True,0.058028,0.635541,695.97,245.89,17.0,467.41,30.0,812.08,45.0,223.2,588.88,111.0,True,True,False,116.11,0.436684,Champions,0,524,7634.57,14.56979,Keep Deal
1505,4053.23,103,99,114,656,48.49,628.15,102.08,1709.97,20.0,94,563.0,598.0,3.0,2.0,True,0.025185,0.421878,527.2,259.55,9.0,520.74,16.0,642.51,21.0,307.43,335.08,148.0,True,True,False,115.31,2.378016,At Risk High Value,55,103,4053.23,39.351748,Keep Deal
641,13221.75,355,288,30,709,64.39,2388.91,114.56,5997.26,33.0,283,559.0,559.0,1.0,1.0,True,0.008665,0.45359,1555.66,355.65,14.0,999.0,27.0,1667.2,42.0,974.96,692.24,152.0,True,True,False,111.54,1.732257,Champions,2,355,13221.75,37.244366,Keep Deal
931,4967.07,42,36,94,668,85.88,1122.33,225.82,3060.71,6.0,36,420.0,602.0,29.0,3.0,True,0.045463,0.6162,574.97,232.69,1.0,486.63,3.0,684.75,5.0,315.53,369.22,291.0,True,True,False,109.78,1.278295,At Risk High Value,43,42,4967.07,118.263571,Keep Deal
485,5431.01,162,144,117,710,68.84,1510.59,71.31,4133.11,16.0,150,633.0,633.0,2.0,1.0,True,0.01313,0.761021,733.2,373.64,7.0,670.13,13.0,841.32,17.0,240.16,601.16,78.0,True,True,False,108.12,1.570598,Champions,1,162,5431.01,33.524753,Keep Deal
956,10231.93,621,418,51,711,5.4,1160.47,16.18,5732.68,4.0,494,622.0,622.0,1.0,1.0,True,0.001581,0.560274,1157.41,477.15,28.0,963.72,71.0,1263.04,92.0,651.58,611.46,89.0,True,True,False,105.63,19.561111,Champions,0,621,10231.93,16.476538,Keep Deal
1722,11229.71,258,171,24,708,109.67,3262.95,310.66,8075.51,33.0,228,618.0,618.0,1.0,1.0,True,0.027664,0.71912,840.69,284.45,7.0,552.79,15.0,945.93,27.0,356.98,588.95,93.0,True,True,False,105.24,0.959606,Champions,3,258,11229.71,43.526008,Keep Deal
1693,8354.55,164,147,106,710,32.9,1257.34,50.68,3948.79,12.0,142,415.0,455.0,2.0,1.0,True,0.006066,0.472651,1298.68,387.43,12.0,1089.1,23.0,1403.84,31.0,755.66,648.18,296.0,True,True,False,105.16,3.196353,Champions,1,164,8354.55,50.942378,Keep Deal
2134,9129.83,89,78,30,711,43.27,1623.3,70.76,3761.13,18.0,76,540.0,540.0,1.0,1.0,True,0.00775,0.411961,1164.65,295.2,3.0,597.51,7.0,1269.78,15.0,767.97,501.81,171.0,True,True,False,105.13,2.429628,Potential Loyalists,0,89,9129.83,102.58236,Keep Deal
680,3513.02,96,83,111,700,19.68,942.82,13.24,1996.67,10.0,89,417.0,456.0,2.0,1.0,True,0.003769,0.568363,477.42,105.21,8.0,320.72,13.0,582.42,20.0,264.54,317.88,294.0,True,True,False,105.0,5.335366,At Risk High Value,11,96,3513.02,36.593958,Keep Deal
1591,4844.96,111,93,24,708,75.45,874.0,201.46,2789.8,14.0,97,420.0,656.0,28.0,4.0,True,0.041581,0.575815,647.23,266.22,6.0,516.53,14.0,751.39,18.0,274.51,476.88,291.0,True,True,False,104.16,1.380517,Champions,3,111,4844.96,43.648288,Keep Deal
1773,3356.9,91,84,71,703,20.2,409.65,88.73,1534.92,3.0,77,306.0,439.0,4.0,2.0,True,0.026432,0.457243,304.79,221.5,6.0,327.95,10.0,408.18,11.0,201.38,206.8,405.0,True,True,False,103.39,5.118317,Needs Attention,8,91,3356.9,36.889011,Keep Deal
2478,3354.42,146,136,10,706,5.75,618.11,16.58,1460.59,5.0,134,641.0,641.0,4.0,2.0,True,0.004943,0.435423,241.03,128.18,4.0,265.33,10.0,343.62,11.0,155.39,188.23,70.0,True,True,False,102.59,17.841739,Loyal Customers,5,146,3354.42,22.975479,Keep Deal
113,15324.95,223,181,96,709,96.93,2294.94,237.57,8659.57,36.0,211,562.0,671.0,2.0,2.0,True,0.015502,0.565064,2113.19,486.52,9.0,1339.82,20.0,2215.58,32.0,1052.89,1162.69,149.0,True,True,False,102.39,1.056329,Champions,2,223,15324.95,68.721749,Keep Deal
2457,1540.47,77,75,65,679,37.3,383.2,105.57,922.18,16.0,72,368.0,368.0,1.0,1.0,True,0.068531,0.598635,61.42,35.47,3.0,156.66,7.0,161.65,8.0,50.67,110.98,343.0,True,True,False,100.23,2.687131,Needs Attention,32,77,1540.47,20.006104,Keep Deal
1651,2025.08,65,61,33,711,10.35,347.73,68.11,981.05,5.0,59,606.0,639.0,7.0,1.0,True,0.033633,0.48445,313.85,212.86,6.0,388.7,12.0,411.69,13.0,185.13,226.56,105.0,True,True,False,97.84,9.45314,Potential Loyalists,0,65,2025.08,31.155077,Keep Deal
438,4456.52,67,62,103,704,106.5,996.52,341.07,2184.57,32.0,60,593.0,620.0,2.0,1.0,True,0.076533,0.490196,1063.74,295.54,5.0,630.98,9.0,1160.14,14.0,608.68,551.46,118.0,True,True,False,96.4,0.905164,Needs Attention,7,67,4456.52,66.515224,Keep Deal
2111,2590.37,123,114,19,687,333.81,1966.07,453.88,2291.07,36.0,110,244.0,244.0,1.0,1.0,True,0.175218,0.884457,376.68,62.91,3.0,261.0,12.0,473.03,20.0,54.75,418.28,467.0,True,True,False,96.35,0.288637,At Risk High Value,24,123,2590.37,21.059919,Keep Deal
1687,3766.27,106,103,95,705,185.54,876.58,378.31,2005.35,46.0,96,419.0,641.0,9.0,4.0,True,0.100447,0.53245,502.6,195.46,7.0,423.67,12.0,596.2,18.0,271.51,324.69,292.0,True,True,False,93.6,0.504473,Loyal Customers,6,106,3766.27,35.530849,Keep Deal
1899,11276.8,69,66,20,705,86.24,1961.94,551.39,5792.18,33.0,68,481.0,593.0,10.0,2.0,True,0.048896,0.513637,1522.11,622.02,4.0,1022.99,7.0,1615.37,11.0,854.62,760.75,230.0,True,True,False,93.26,1.081401,Big Spenders,6,69,11276.8,163.431884,Keep Deal
214,2657.91,86,85,113,704,13.1,524.87,13.95,1250.17,10.0,83,439.0,439.0,1.0,1.0,True,0.005248,0.470358,337.1,131.99,5.0,328.28,10.0,429.47,15.0,281.54,147.93,272.0,True,True,False,92.37,7.051145,Needs Attention,7,86,2657.91,30.90593,Keep Deal
1568,4575.94,81,74,107,708,8.2,1321.88,59.4,2810.82,6.0,77,433.0,433.0,2.0,1.0,True,0.012981,0.614261,600.17,153.61,5.0,427.75,11.0,690.66,16.0,345.37,345.29,278.0,True,True,False,90.49,11.035366,Potential Loyalists,3,81,4575.94,56.493086,Keep Deal
2488,6327.51,119,108,62,704,59.55,852.73,160.41,3079.01,21.0,114,294.0,624.0,11.0,5.0,True,0.025351,0.486607,791.27,287.63,5.0,585.33,9.0,878.43,12.0,470.78,407.65,417.0,True,True,False,87.16,1.463644,Loyal Customers,7,119,6327.51,53.172353,Keep Deal
1633,10162.78,219,178,6,706,211.28,2094.32,587.56,5451.07,51.0,175,417.0,684.0,11.0,6.0,True,0.057815,0.536376,1612.49,540.31,9.0,1109.83,19.0,1697.25,25.0,765.94,931.31,294.0,True,True,False,84.76,0.401174,Loyal Customers,5,219,10162.78,46.405388,Keep Deal
1593,1789.1,43,41,73,695,8.8,334.87,31.14,863.2,2.0,36,431.0,431.0,1.0,1.0,True,0.017405,0.482477,145.27,97.54,1.0,198.58,4.0,227.1,5.0,124.95,102.15,280.0,True,True,False,81.83,9.298864,Hibernating,16,43,1789.1,41.606977,Keep Deal
1458,3480.63,126,116,92,705,22.08,819.79,61.59,2046.23,7.0,110,534.0,534.0,1.0,1.0,True,0.017695,0.587891,474.59,93.87,6.0,392.19,16.0,556.41,21.0,246.79,309.62,177.0,True,True,False,81.82,3.705616,Loyal Customers,6,126,3480.63,27.624048,Keep Deal
345,5741.08,182,172,27,711,60.2,1744.63,191.23,3804.77,18.0,175,626.0,626.0,1.0,1.0,True,0.033309,0.662727,1186.2,461.38,10.0,720.3,18.0,1261.09,27.0,542.32,718.77,85.0,True,True,False,74.89,1.24402,Champions,0,182,5741.08,31.544396,Keep Deal
1364,2466.05,145,138,1,710,56.9,498.89,234.93,1229.82,16.0,126,342.0,342.0,1.0,1.0,True,0.095266,0.4987,146.47,56.81,1.0,118.0,8.0,220.9,15.0,103.0,117.9,369.0,True,True,False,74.43,1.308084,Loyal Customers,1,145,2466.05,17.007241,Keep Deal
1791,2970.1,140,125,102,709,59.0,709.68,143.89,1632.82,25.0,118,424.0,544.0,3.0,2.0,True,0.048446,0.549753,405.16,119.75,8.0,295.1,17.0,478.06,24.0,240.64,237.42,287.0,True,True,False,72.9,1.235593,Champions,2,140,2970.1,21.215,Keep Deal
573,3111.55,102,99,96,696,13.5,490.2,109.11,1570.47,6.0,83,415.0,415.0,3.0,1.0,True,0.035066,0.504723,615.51,183.79,5.0,459.02,13.0,686.79,21.0,289.66,397.13,296.0,True,True,False,71.28,5.28,At Risk High Value,15,102,3111.55,30.505392,Keep Deal
768,6681.35,466,352,109,710,31.79,1478.63,33.09,4283.38,20.0,397,606.0,606.0,3.0,1.0,True,0.004953,0.641095,1055.99,373.07,21.0,766.4,46.0,1126.02,62.0,403.74,722.28,105.0,True,True,False,70.03,2.202894,Champions,1,466,6681.35,14.337661,Keep Deal
1303,6344.09,212,170,98,708,16.99,740.02,41.16,3019.59,5.0,163,610.0,610.0,1.0,1.0,True,0.006488,0.475969,1015.1,615.05,17.0,914.15,25.0,1081.72,35.0,552.2,529.52,101.0,True,True,False,66.62,3.92113,Champions,3,212,6344.09,29.924953,Keep Deal
1797,5551.49,115,106,74,710,55.3,1317.15,179.04,2864.79,22.0,108,608.0,616.0,5.0,1.0,True,0.032251,0.51604,954.99,265.74,6.0,647.94,13.0,1019.47,19.0,538.13,481.34,103.0,True,True,False,64.48,1.166004,Champions,1,115,5551.49,48.273826,Keep Deal
2378,8311.08,154,150,47,710,31.85,1795.85,64.43,4359.28,16.0,131,593.0,610.0,3.0,1.0,True,0.007752,0.524514,1685.78,520.32,7.0,1189.84,13.0,1745.96,19.0,813.53,932.43,118.0,True,True,False,60.18,1.889482,Champions,1,154,8311.08,53.968052,Keep Deal
2237,4941.52,158,137,62,705,52.68,1185.49,111.43,2720.21,31.0,144,523.0,604.0,9.0,2.0,True,0.02255,0.55048,702.71,274.13,10.0,437.58,15.0,762.07,22.0,331.19,430.88,188.0,True,True,False,59.36,1.126803,Loyal Customers,6,158,4941.52,31.275443,Keep Deal
1,4330.16,86,79,51,706,106.71,803.75,313.5,1994.25,29.0,70,421.0,597.0,5.0,2.0,True,0.072399,0.460549,559.91,190.1,4.0,434.68,9.0,613.37,14.0,345.6,267.77,290.0,True,True,False,53.46,0.500984,Needs Attention,5,86,4330.16,50.350698,Keep Deal
307,2582.03,415,340,36,710,5.0,542.86,14.68,914.14,3.0,219,414.0,606.0,2.0,2.0,True,0.005685,0.354039,336.83,138.99,18.0,226.38,38.0,389.06,63.0,233.82,155.24,297.0,True,True,False,52.23,10.446,Loyal Customers,1,415,2582.03,6.221759,Keep Deal
1856,4661.53,459,327,17,711,168.33,927.19,326.03,2805.53,40.0,326,341.0,618.0,10.0,5.0,True,0.069941,0.601847,588.57,125.59,14.0,374.15,39.0,639.74,59.0,227.9,411.84,370.0,True,True,False,51.17,0.303986,Champions,0,459,4661.53,10.155839,Keep Deal
1854,7631.72,273,225,44,709,4.99,808.54,6.87,3181.2,5.0,215,596.0,639.0,5.0,2.0,True,0.0009,0.416839,994.43,454.89,14.0,849.02,27.0,1044.48,34.0,549.56,494.92,115.0,True,True,False,50.05,10.03006,Champions,2,273,7631.72,27.955018,Keep Deal
2443,4029.19,153,129,41,453,15.98,804.89,49.97,2651.12,10.0,139,228.0,378.0,3.0,2.0,True,0.012402,0.657978,875.29,264.47,12.0,609.7,24.0,924.98,38.0,326.2,598.78,483.0,True,True,False,49.69,3.109512,At Risk High Value,258,153,4029.19,26.334575,Keep Deal
184,7090.07,257,195,99,711,31.07,1080.0,38.48,3861.81,16.0,232,514.0,516.0,4.0,1.0,True,0.005427,0.544679,1116.46,308.94,10.0,637.15,28.0,1160.55,51.0,564.18,596.37,197.0,True,True,False,44.09,1.419054,Champions,0,257,7090.07,27.587821,Keep Deal
239,4671.2,264,240,27,711,145.32,1135.68,298.11,2087.43,65.0,246,332.0,654.0,14.0,6.0,True,0.063819,0.446872,535.47,209.12,14.0,382.14,26.0,575.8,39.0,295.9,279.9,379.0,True,True,False,40.33,0.277525,Champions,0,264,4671.2,17.693939,Keep Deal
1357,3061.9,87,82,59,710,60.15,1043.79,511.01,1896.54,21.0,77,458.0,605.0,3.0,3.0,True,0.166893,0.6194,593.87,85.01,3.0,451.87,8.0,634.07,11.0,191.15,442.92,253.0,True,True,False,40.2,0.668329,Potential Loyalists,1,87,3061.9,35.194253,Keep Deal
2080,5704.14,130,94,68,711,17.9,876.87,47.5,2723.2,8.0,111,483.0,483.0,3.0,1.0,True,0.008327,0.477408,382.43,229.53,4.0,313.74,5.0,422.21,7.0,235.01,187.2,228.0,True,True,False,39.78,2.222346,Champions,0,130,5704.14,43.878,Keep Deal
